subject,set,pattern,complexity_rating,beauty_rating,rtime,trial,previous_complexity_rating,previous_beauty_rating,density,entropy,mean_entropy,H_2,H_mean,LSC,KC,intricacy_4,intricacy_8,local_asymm,Hasymm,Vasymm,quadtree,neighbourhood_size,tot_outertot,IC,num_active_rules
avym236x,2,71,18,51,4639,43,75,41,0.4666666666666667,0.9967916319816366,0.7417684436628688,2.850785755187897,4.219759910361441,0.7722477118037013,188.7365886807829,14,3,0.0,0.0,0.0,41,5,outertot,1,6
avym236x,2,59,11,20,3078,44,18,51,0.1911111111111111,0.7037900402465797,0.6833134087925815,1.8616654093907656,4.086434642530086,0.4280763202655636,189.0356324662444,2,2,0.0,0.0,23.25581395348837,19,9,outertot,2,12
avym236x,2,87,47,75,3519,45,11,20,0.64,0.9426831892554922,0.8617269654585243,3.4111587548935027,4.554278246393144,0.8860263195113143,250.1073046382446,66,11,0.0,0.0,0.0,71,5,outertot,1,6
avym236x,2,81,24,77,3206,46,47,75,0.7155555555555555,0.8614362250994667,0.7695388545930617,3.27302541638387,4.400238525227706,0.8419356888238545,186.5501023414149,20,4,0.0,0.0,0.0,57,5,outertot,1,5
avym236x,2,102,89,33,3015,47,24,77,0.4622222222222222,0.9958781583419282,0.8917159293258367,3.914145951652562,4.643750303128045,0.9544704047008632,262.06163449606305,31,9,0.0030585513609683,57.692307692307686,59.61538461538461,71,9,outertot,3,10
avym236x,2,72,42,63,3391,48,89,33,0.7333333333333333,0.8366407419411673,0.6941739830260388,3.327025991550053,4.48014814583714,0.8080913511949199,261.9948598910113,37,13,0.0,0.0,0.0,59,5,outertot,1,7
avym236x,2,93,33,71,2590,49,42,63,0.5333333333333333,0.9967916319816366,0.8677950988440494,3.750654814979752,4.553730752424432,0.9251065817341696,249.52011186855472,46,19,0.0,0.0,0.0,68,9,outertot,1,8
avym236x,2,63,17,14,3231,50,33,71,0.4044444444444444,0.9734911299751576,0.7272272867444104,2.6211395999397986,4.307075654345213,0.6089742052483069,232.6764148961215,2,2,0.0,17.582417582417584,16.483516483516482,30,9,outertot,2,12
avym236x,2,95,74,55,4575,51,17,14,0.5422222222222223,0.9948500379612876,0.9100935054393486,3.771849977119592,4.602999794755511,0.9310315622882503,275.7975295877216,30,7,0.0032242710076509,41.80327868852459,31.967213114754102,70,9,outertot,2,4
avym236x,2,90,39,64,43374,52,74,55,0.4755555555555555,0.9982752029076148,0.8834735246160531,3.686301771302201,4.607717015111449,0.90578943421415,282.1924922667806,17,9,0.0,7.476635514018691,19.626168224299064,62,9,outertot,2,7
avym236x,2,82,88,46,2694,53,39,64,0.6,0.9709505944546686,0.744082070905436,3.328837552691623,4.490930102429987,0.8439862471063221,249.01992929102545,26,19,0.0110949070675596,40.0,27.40740740740741,58,9,outertot,2,8
avym236x,2,64,35,71,2815,54,88,46,0.8222222222222222,0.6751914401458716,0.6670803745958106,2.7014501956920274,4.369463724095436,0.6872991718991477,191.21243570096328,25,17,0.0,0.0,0.0,51,5,outertot,1,7
avym236x,2,99,47,69,2935,55,35,71,0.6044444444444445,0.9682913167012346,0.8949052496674226,3.9285280289564,4.620505313140916,0.9464735186057244,270.48014558191323,33,10,0.0,0.0,0.0,65,5,outertot,1,6
avym236x,2,106,95,31,2927,56,47,69,0.4666666666666667,0.9967916319816366,0.9008732307185944,3.925167707707165,4.648297375641917,0.9610989727024988,279.52627748410714,35,11,0.0028681397997824,47.61904761904761,54.285714285714285,71,9,outertot,3,6
avym236x,2,66,28,77,3687,57,95,31,0.3244444444444444,0.9091493030318536,0.8503994134268618,2.7848153589181326,4.349784934092883,0.7035155703375063,239.4449861158693,97,18,0.0,0.0,0.0,76,5,outertot,1,4
avym236x,2,70,38,56,3166,58,28,77,0.2755555555555555,0.8493240339563619,0.745967524482604,2.877709387513133,4.401393095040402,0.7468164651067759,219.50085886831425,7,5,0.0178751013060514,79.03225806451613,59.67741935483871,42,5,tot,3,2
avym236x,2,58,20,27,3559,59,38,56,0.1022222222222222,0.4760005489718201,0.3554946525081367,1.616117588703306,3.142255076120281,0.4063601184239689,165.17871293364425,10,2,0.0254013937782304,91.30434782608695,100.0,20,9,outertot,3,3
avym236x,2,92,19,75,7198,60,20,27,0.6266666666666667,0.953197172543056,0.8989706728962972,3.466404543077146,4.3931689814181,0.9224590489690346,273.48080575918345,60,8,0.0,0.0,0.0,68,5,outertot,1,5
bg5rytru,2,102,53,3,13160,1,50,50,0.4622222222222222,0.9958781583419282,0.8917159293258367,3.914145951652562,4.643750303128045,0.9544704047008632,262.06163449606305,31,9,0.0030585513609683,57.692307692307686,59.61538461538461,71,9,outertot,3,10
bg5rytru,2,79,16,5,6263,2,53,3,0.3688888888888889,0.94981513001055,0.8434376863239224,3.1084759526744783,4.459332529390806,0.8288149720765595,252.63509339330253,9,9,0.0062731095783478,38.55421686746988,43.373493975903614,46,9,outertot,3,6
bg5rytru,2,81,32,51,17799,3,16,5,0.7155555555555555,0.8614362250994667,0.7695388545930617,3.27302541638387,4.400238525227706,0.8419356888238545,186.5501023414149,20,4,0.0,0.0,0.0,57,5,outertot,1,5
bg5rytru,2,71,31,47,5134,4,32,51,0.4666666666666667,0.9967916319816366,0.7417684436628688,2.850785755187897,4.219759910361441,0.7722477118037013,188.7365886807829,14,3,0.0,0.0,0.0,41,5,outertot,1,6
bg5rytru,2,78,56,40,8327,5,31,47,0.6755555555555556,0.9091493030318536,0.691052753018853,3.175457463124156,4.458647784979945,0.8216522180825895,249.54367307418792,26,26,0.0,0.0,0.0,59,9,outertot,1,8
bg5rytru,2,84,52,50,9127,6,56,40,0.6266666666666667,0.953197172543056,0.8712061542197586,3.43054221964126,4.516584022988952,0.8600089686593418,264.0329760310021,11,11,0.0,0.0,0.0,63,5,outertot,1,6
bg5rytru,2,98,59,54,6271,7,52,50,0.5511111111111111,0.9924491812352424,0.9065876525087112,3.8166340005267543,4.559882102424925,0.9446492228501102,277.7390604315888,21,13,0.0,0.0,0.0,70,5,outertot,1,6
bg5rytru,2,63,3,3,5286,8,59,54,0.4044444444444444,0.9734911299751576,0.7272272867444104,2.6211395999397986,4.307075654345213,0.6089742052483069,232.6764148961215,2,2,0.0,17.582417582417584,16.483516483516482,30,9,outertot,2,12
bg5rytru,2,68,48,48,6938,9,3,3,0.8044444444444444,0.7129496499632537,0.7288542241999744,2.9708552518369493,4.477779022997527,0.7275817539029507,240.8632447197154,29,21,0.0,0.0,0.0,53,5,outertot,1,6
bg5rytru,2,58,5,5,6251,10,48,48,0.1022222222222222,0.4760005489718201,0.3554946525081367,1.616117588703306,3.142255076120281,0.4063601184239689,165.17871293364425,10,2,0.0254013937782304,91.30434782608695,100.0,20,9,outertot,3,3
bg5rytru,2,99,50,49,6583,11,5,5,0.6044444444444445,0.9682913167012346,0.8949052496674226,3.9285280289564,4.620505313140916,0.9464735186057244,270.48014558191323,33,10,0.0,0.0,0.0,65,5,outertot,1,6
bg5rytru,2,60,41,42,5287,12,50,49,0.1422222222222222,0.5900291548048615,0.6393073509742881,1.982193790826118,4.045811436756695,0.5000401541794279,154.38449971385614,3,3,0.0,0.0,0.0,25,5,outertot,1,7
bg5rytru,2,94,56,55,7407,13,41,42,0.5511111111111111,0.9924491812352424,0.8996206570821752,3.806892031503146,4.560063106785928,0.9300615705167506,261.70911576493523,65,2,0.0,0.0,0.0,72,5,outertot,1,5
bg5rytru,2,80,5,5,5823,14,56,55,0.2933333333333333,0.8729882944709463,0.8149993189692996,3.293942371817974,4.545780915121721,0.8298597504508887,258.6095374288597,25,18,0.0144667414563553,60.60606060606061,40.909090909090914,56,9,outertot,2,7
bg5rytru,2,73,56,53,4751,15,5,5,0.7155555555555555,0.8614362250994667,0.8292740104934471,3.3360084026528565,4.518881193638472,0.8127542397809266,256.4226511143882,65,10,0.0,0.0,0.0,65,5,outertot,1,7
bg5rytru,2,77,18,7,6327,16,56,53,0.4577777777777778,0.9948500379612876,0.8024484263348433,3.1797042644909776,4.491915304228811,0.8222377228608435,246.5557905688217,11,11,0.0019877357858302,44.66019417475729,40.77669902912621,42,9,outertot,3,6
bg5rytru,2,62,56,52,8110,17,18,7,0.16,0.6343095546405662,0.6122780695954938,2.406596742846412,4.256448305601756,0.5879111190503411,236.40146990510615,41,13,0.0,0.0,0.0,46,5,outertot,1,4
bg5rytru,2,89,63,57,5054,18,56,52,0.36,0.9426831892554922,0.8434864279827935,3.213805332445053,4.437533800504564,0.8985574480853493,260.45106136631455,54,34,0.0,0.0,0.0,79,5,outertot,1,6
bg5rytru,2,97,14,12,6839,19,63,57,0.5066666666666667,0.999871756640849,0.9040412455998283,3.792117396305807,4.615263776948489,0.936835850019772,275.3882176657889,23,5,0.0029589164597384,42.10526315789473,41.2280701754386,62,9,outertot,3,4
bg5rytru,2,107,38,6,9879,20,14,12,0.4666666666666667,0.9967916319816366,0.9055754099461328,3.97193211936888,4.6498370938158144,0.9619024284898666,271.2452831460259,38,10,0.0036677361562561,51.42857142857142,57.14285714285714,72,9,outertot,3,6
bg5rytru,2,82,35,22,5318,21,38,6,0.6,0.9709505944546686,0.744082070905436,3.328837552691623,4.490930102429987,0.8439862471063221,249.01992929102545,26,19,0.0110949070675596,40.0,27.40740740740741,58,9,outertot,2,8
bg5rytru,2,86,57,37,12895,22,35,22,0.36,0.9426831892554922,0.8572984092234851,3.2836813184059213,4.489723966522646,0.8834223011347035,231.67875141105011,25,9,0.0,0.0,0.0,52,5,outertot,1,7
bg5rytru,2,106,38,20,15593,23,57,37,0.4666666666666667,0.9967916319816366,0.9008732307185944,3.925167707707165,4.648297375641917,0.9610989727024988,279.52627748410714,35,11,0.0028681397997824,47.61904761904761,54.285714285714285,71,9,outertot,3,6
bg5rytru,2,66,54,33,3469,24,38,20,0.3244444444444444,0.9091493030318536,0.8503994134268618,2.7848153589181326,4.349784934092883,0.7035155703375063,239.4449861158693,97,18,0.0,0.0,0.0,76,5,outertot,1,4
bg5rytru,2,92,53,44,4755,25,54,33,0.6266666666666667,0.953197172543056,0.8989706728962972,3.466404543077146,4.3931689814181,0.9224590489690346,273.48080575918345,60,8,0.0,0.0,0.0,68,5,outertot,1,5
bg5rytru,2,56,3,3,4429,26,53,44,0.0755555555555555,0.3863219482188018,0.443271986027291,1.1032819037994075,3.628658058668557,0.263474125753153,136.34835715834942,2,2,0.0,11.76470588235294,17.647058823529413,15,9,outertot,2,12
bg5rytru,2,67,18,14,4319,27,3,3,0.4711111111111111,0.9975906044732844,0.7792196165657569,2.737496566599723,4.341358666985832,0.722757076708555,239.17533245624716,5,5,0.0100031940409876,40.56603773584906,41.50943396226416,36,9,outertot,3,6
bg5rytru,2,64,35,27,5110,28,18,14,0.8222222222222222,0.6751914401458716,0.6670803745958106,2.7014501956920274,4.369463724095436,0.6872991718991477,191.21243570096328,25,17,0.0,0.0,0.0,51,5,outertot,1,7
bg5rytru,2,76,37,29,4759,29,35,27,0.7466666666666667,0.8165187119538281,0.7865801035653498,3.395380104345315,4.496706284635037,0.8191557006202447,198.0389913024412,34,6,0.0,0.0,0.0,59,5,outertot,1,7
bg5rytru,2,91,49,49,4727,30,37,29,0.4133333333333333,0.9782176659354248,0.8560214300500414,3.5302411606985213,4.5626213640060085,0.9222893597368508,267.4845663625132,34,22,0.0,0.0,0.0,66,5,outertot,1,6
bg5rytru,2,108,55,49,3646,31,49,49,0.4666666666666667,0.9967916319816366,0.8890264872320555,3.959085174894641,4.5953895819371455,0.9643768775554372,270.29731748843056,38,15,0.0,0.0,0.0,72,5,outertot,1,5
bg5rytru,2,75,54,50,4494,32,55,49,0.6933333333333334,0.8892881527272397,0.7937058992847016,3.1955504957222334,4.49696474855762,0.8136108268410271,247.35612985378077,22,10,0.0,0.0,0.0,52,9,outertot,1,10
bg5rytru,2,74,65,54,3446,33,54,50,0.2888888888888888,0.8672816222000259,0.7952620294796858,3.2951707353504647,4.428433997576213,0.8141012498601132,228.73501467957263,50,18,0.0,0.0,0.0,66,5,outertot,1,6
bg5rytru,2,103,11,6,3718,34,65,54,0.5111111111111111,0.999643749677856,0.9018132621723176,3.924766128523283,4.646745864315038,0.9569069385346578,263.804185877476,31,5,0.000550478211432,40.869565217391305,51.30434782608696,67,9,outertot,3,6
bg5rytru,2,55,9,15,6862,35,11,6,0.04,0.2422921890824148,0.2982878427095325,1.0369319534265415,3.738490265857032,0.2451936369984353,149.42523480348052,10,6,0.0,0.0,0.0,19,5,outertot,1,5
bg5rytru,2,80,8,4,4199,36,9,15,0.2933333333333333,0.8729882944709463,0.8149993189692996,3.293942371817974,4.545780915121721,0.8298597504508887,258.6095374288597,25,18,0.0144667414563553,60.60606060606061,40.909090909090914,56,9,outertot,2,7
bg5rytru,2,83,71,52,6647,37,8,4,0.4622222222222222,0.9958781583419282,0.917283847179266,3.4138521948808878,4.5187342294527415,0.8535767940323642,278.0920685264263,105,2,0.0,0.0,0.0,79,5,outertot,1,6
bg5rytru,2,100,25,12,8150,38,71,52,0.4844444444444444,0.9993016941704445,0.9138178597318724,3.901048992196341,4.58464638543968,0.947182408910778,281.9921550522416,26,3,0.0022936243486292,45.87155963302752,26.605504587155966,68,9,outertot,2,11
bg5rytru,2,67,9,6,5110,39,25,12,0.4711111111111111,0.9975906044732844,0.7792196165657569,2.737496566599723,4.341358666985832,0.722757076708555,239.17533245624716,5,5,0.0100031940409876,40.56603773584906,41.50943396226416,36,9,outertot,3,6
bg5rytru,2,85,57,52,4367,40,9,6,0.5911111111111111,0.975913351755244,0.9065409929266358,3.531242879360577,4.533012621433721,0.8724226590218597,280.8073347101273,9,9,0.0,0.0,0.0,65,5,outertot,1,6
bg5rytru,2,107,45,28,6200,41,57,52,0.4666666666666667,0.9967916319816366,0.9055754099461328,3.97193211936888,4.6498370938158144,0.9619024284898666,271.2452831460259,38,10,0.0036677361562561,51.42857142857142,57.14285714285714,72,9,outertot,3,6
bg5rytru,2,59,6,4,3908,42,45,28,0.1911111111111111,0.7037900402465797,0.6833134087925815,1.8616654093907656,4.086434642530086,0.4280763202655636,189.0356324662444,2,2,0.0,0.0,23.25581395348837,19,9,outertot,2,12
bg5rytru,2,65,13,8,9471,43,6,4,0.24,0.7950402793845223,0.7817807508657839,2.829851594297524,4.401399709862554,0.6987929945379571,237.37644463259304,8,2,0.0,33.33333333333333,40.74074074074074,34,9,outertot,2,8
bg5rytru,2,108,66,56,5289,44,13,8,0.4666666666666667,0.9967916319816366,0.8890264872320555,3.959085174894641,4.5953895819371455,0.9643768775554372,270.29731748843056,38,15,0.0,0.0,0.0,72,5,outertot,1,5
bg5rytru,2,101,73,64,5417,45,66,56,0.4088888888888889,0.975913351755244,0.8986736086909632,3.92319894877599,4.628434900449293,0.948548416713508,259.49697676371113,51,12,0.0,0.0,0.0,71,9,outertot,1,8
bg5rytru,2,105,23,16,4449,46,73,64,0.5422222222222223,0.9948500379612876,0.8967992336729258,3.956857061521986,4.652156254895341,0.9607933852403404,267.5618706790342,40,6,0.0020996433940313,47.540983606557376,49.18032786885246,68,9,outertot,2,10
bg5rytru,2,61,24,16,6742,47,23,16,0.8311111111111111,0.6551567045066179,0.4243618718456846,2.099934651785281,4.094948551946446,0.5496798958393021,183.8733855779406,24,16,0.0253379564893264,13.368983957219251,14.97326203208556,43,9,outertot,2,8
bg5rytru,2,70,16,6,6271,48,24,16,0.2755555555555555,0.8493240339563619,0.745967524482604,2.877709387513133,4.401393095040402,0.7468164651067759,219.50085886831425,7,5,0.0178751013060514,79.03225806451613,59.67741935483871,42,5,tot,3,2
bg5rytru,2,90,32,17,7984,49,16,6,0.4755555555555555,0.9982752029076148,0.8834735246160531,3.686301771302201,4.607717015111449,0.90578943421415,282.1924922667806,17,9,0.0,7.476635514018691,19.626168224299064,62,9,outertot,2,7
bg5rytru,2,96,23,14,4862,50,32,17,0.4888888888888889,0.999643749677856,0.9096712352551236,3.783127977322758,4.572905654518156,0.9343968932509704,277.169205945614,20,2,0.0020078895485541,54.54545454545454,0.0,67,9,outertot,2,4
bg5rytru,2,99,43,38,3910,51,23,14,0.6044444444444445,0.9682913167012346,0.8949052496674226,3.9285280289564,4.620505313140916,0.9464735186057244,270.48014558191323,33,10,0.0,0.0,0.0,65,5,outertot,1,6
bg5rytru,2,88,57,52,7399,52,43,38,0.3733333333333333,0.953197172543056,0.8556261202258368,3.6288052053187982,4.4897356224996905,0.8915013105558345,182.37300684907643,69,13,0.0,0.0,0.0,75,5,outertot,1,5
bg5rytru,2,57,5,1,7749,53,57,52,0.0755555555555555,0.3863219482188018,0.4203969987734108,1.422902935933459,3.867932396927323,0.3539985684497444,133.2391317570664,8,4,0.0,88.23529411764706,88.23529411764706,23,9,outertot,3,3
bg5rytru,2,93,56,51,3399,54,5,1,0.5333333333333333,0.9967916319816366,0.8677950988440494,3.750654814979752,4.553730752424432,0.9251065817341696,249.52011186855472,46,19,0.0,0.0,0.0,68,9,outertot,1,8
bg5rytru,2,87,61,45,6462,55,56,51,0.64,0.9426831892554922,0.8617269654585243,3.4111587548935027,4.554278246393144,0.8860263195113143,250.1073046382446,66,11,0.0,0.0,0.0,71,5,outertot,1,6
bg5rytru,2,69,10,6,5206,56,61,45,0.2311111111111111,0.7799431968859698,0.6726748778330749,2.8687981548239527,4.428961082459807,0.7386545249788063,240.45080989317944,23,23,0.014371590119892,38.46153846153847,42.30769230769231,52,9,outertot,2,7
bg5rytru,2,72,58,47,6471,57,10,6,0.7333333333333333,0.8366407419411673,0.6941739830260388,3.327025991550053,4.48014814583714,0.8080913511949199,261.9948598910113,37,13,0.0,0.0,0.0,59,5,outertot,1,7
bg5rytru,2,104,30,18,5878,58,58,47,0.5511111111111111,0.9924491812352424,0.9044509819634872,3.940287947549693,4.652469499452336,0.9576682391975192,277.3418688035954,48,6,0.0048585702313468,37.903225806451616,45.16129032258064,68,9,outertot,3,6
bg5rytru,2,57,8,3,5206,59,30,18,0.0755555555555555,0.3863219482188018,0.4203969987734108,1.422902935933459,3.867932396927323,0.3539985684497444,133.2391317570664,8,4,0.0,88.23529411764706,88.23529411764706,23,9,outertot,3,3
bg5rytru,2,95,30,20,4253,60,8,3,0.5422222222222223,0.9948500379612876,0.9100935054393486,3.771849977119592,4.602999794755511,0.9310315622882503,275.7975295877216,30,7,0.0032242710076509,41.80327868852459,31.967213114754102,70,9,outertot,2,4
bjh8lvel,4,171,10,51,16240,1,50,50,0.2533333333333333,0.8165187119538281,0.7520592052248318,2.501494119325773,4.30116933764658,0.5839945646119457,233.62815039856375,6,2,0.0,14.035087719298245,12.280701754385964,34,5,outertot,2,7
bjh8lvel,4,180,3,50,9807,2,10,51,0.2533333333333333,0.8165187119538281,0.7564682278328461,3.1754881820809424,4.489199916190804,0.788813485880369,241.50534055349544,21,16,0.012268389596622,71.9298245614035,49.122807017543856,52,9,outertot,2,7
bjh8lvel,4,216,43,58,11992,3,3,50,0.48,0.9988455359952018,0.897520296126529,3.973572174928497,4.651170098419376,0.9633861282208762,280.2594651527048,39,11,0.002089512099508,52.77777777777778,45.37037037037037,71,9,outertot,3,6
bjh8lvel,4,211,44,57,7003,4,43,58,0.44,0.9895875212220556,0.8969364485803335,3.927486008274575,4.654089909402016,0.9546791041059546,258.8159423890755,43,8,0.0046896979327244,57.57575757575758,46.464646464646464,71,9,outertot,3,6
bjh8lvel,4,199,49,59,8591,5,44,57,0.3555555555555555,0.9389320105807948,0.8456026020042108,3.7236680019534902,4.586085913736308,0.9028475402330592,274.14518930643715,33,25,0.0,0.0,0.0,71,5,outertot,1,5
bjh8lvel,4,209,52,69,7503,6,49,59,0.5511111111111111,0.9924491812352424,0.9029247191363076,3.922067190932984,4.620726621047163,0.953330908764994,274.8171743376043,23,6,0.0,10.483870967741936,14.516129032258066,68,9,outertot,2,9
bjh8lvel,4,207,60,69,5621,7,52,69,0.5733333333333334,0.9844268978000114,0.912797517179158,3.706647201881009,4.5391681470477785,0.9350777217795628,285.4012030350554,61,10,0.0,0.0,0.0,78,5,outertot,1,6
bjh8lvel,4,194,12,87,9203,8,60,69,0.48,0.9988455359952018,0.7833934920843191,3.1284460887717485,4.341474322846952,0.8789389103669669,241.6954820065296,4,4,0.0,0.0,0.0,53,5,outertot,1,6
bjh8lvel,4,175,9,93,7804,9,12,87,0.4622222222222222,0.9958781583419282,0.8100877730108191,2.7843263919963253,4.082447919110726,0.701199482769476,214.2166145684008,6,6,0.0,0.0,0.0,42,5,outertot,1,8
bjh8lvel,4,171,9,50,10797,10,9,93,0.2533333333333333,0.8165187119538281,0.7520592052248318,2.501494119325773,4.30116933764658,0.5839945646119457,233.62815039856375,6,2,0.0,14.035087719298245,12.280701754385964,34,5,outertot,2,7
bjh8lvel,4,180,14,45,11056,11,9,50,0.2533333333333333,0.8165187119538281,0.7564682278328461,3.1754881820809424,4.489199916190804,0.788813485880369,241.50534055349544,21,16,0.012268389596622,71.9298245614035,49.122807017543856,52,9,outertot,2,7
bjh8lvel,4,176,4,83,9212,12,14,45,0.3777777777777777,0.9564574047992596,0.692505193975382,2.775608726706596,4.228155958405094,0.7150537192510016,191.91510272960596,3,3,0.0,0.0,0.0,41,5,outertot,1,7
bjh8lvel,4,170,10,15,8343,13,4,83,0.1244444444444444,0.5420027634369525,0.5250993700700434,1.9966820140608392,3.976458487002739,0.4966385115340783,187.1735748802214,13,3,0.0191756240400585,82.14285714285714,75.0,28,9,outertot,3,3
bjh8lvel,4,167,9,12,4665,14,10,15,0.1111111111111111,0.5032583347756457,0.4132518604071754,1.7723707442083882,3.4064691485331364,0.4517804716582469,168.2650485546686,7,3,0.0101613928761186,72.0,96.0,24,9,outertot,3,3
bjh8lvel,4,185,55,78,8736,15,9,12,0.3022222222222222,0.883990387745888,0.842092992311643,3.3950797537029787,4.501423739052982,0.8310923480896513,221.4289478970137,17,2,0.0,0.0,0.0,48,5,outertot,1,6
bjh8lvel,4,173,51,77,9372,16,55,78,0.8177777777777778,0.6849143818666734,0.6964259281438469,2.8771907876865583,4.412621335252104,0.6947804867504483,188.64370683017407,34,14,0.0,0.0,0.0,53,5,outertot,1,7
bjh8lvel,4,172,16,45,8424,17,51,77,0.2266666666666666,0.7721551435804815,0.7181659036694277,2.511690996332878,4.267858807944419,0.6774374357777267,251.2232741665152,5,5,0.0,72.54901960784314,37.25490196078432,33,5,tot,3,2
bjh8lvel,4,186,64,78,9548,18,16,45,0.6577777777777778,0.9269293612321838,0.829582377915933,3.441696335644698,4.548736864563265,0.840813531469749,262.31363699236323,38,14,0.0,0.0,0.0,57,5,outertot,1,7
bjh8lvel,4,190,65,79,5003,19,64,78,0.7155555555555555,0.8614362250994667,0.8169320544077272,3.5384230943925106,4.567241457597473,0.8539525937566746,227.4376734876768,34,6,0.0,0.0,0.0,61,5,outertot,1,7
bjh8lvel,4,197,64,88,8063,20,65,79,0.6222222222222222,0.9564574047992596,0.891610347133333,3.6551166200572056,4.552494625724484,0.8918002201997098,263.807165948664,20,8,0.0,0.0,0.0,65,5,outertot,1,6
bjh8lvel,4,174,55,74,7064,21,64,88,0.8177777777777778,0.6849143818666734,0.6729460993347236,2.878048522801573,4.432999186207232,0.6953038858468825,231.66031490827876,34,18,0.0,0.0,0.0,54,5,outertot,1,6
bjh8lvel,4,169,51,49,9391,22,55,74,0.8666666666666667,0.5665095065529053,0.4246850294637976,1.896691997312824,4.027148762949244,0.4843600775222114,166.00359578767586,17,13,0.0140849124470159,10.256410256410255,13.333333333333334,39,9,outertot,2,8
bjh8lvel,4,200,56,55,6993,23,51,49,0.4844444444444444,0.9993016941704445,0.8897913790922409,3.723030522723845,4.600009373607872,0.9184013047133588,277.2374473807298,17,8,0.0,10.091743119266056,11.009174311926609,62,9,outertot,2,7
bjh8lvel,4,181,54,60,14355,24,56,55,0.2844444444444444,0.8614362250994667,0.7359574256609632,3.266915541423881,4.540672003798272,0.8034787339515819,255.9504425385739,45,21,0.0,0.0,0.0,65,5,outertot,1,5
bjh8lvel,4,184,70,54,12427,25,54,60,0.64,0.9426831892554922,0.7677976853931001,3.273922721523471,4.475299741762212,0.826168069409778,255.47903603369727,20,14,0.0142142759428828,30.55555555555556,30.55555555555556,55,9,outertot,2,8
bjh8lvel,4,203,78,69,5353,26,70,54,0.4711111111111111,0.9975906044732844,0.9138275015199376,3.784694119859164,4.59661305230361,0.9285121115069684,276.8639213019577,25,2,0.0040310789726281,50.943396226415096,51.886792452830186,68,9,outertot,3,4
bjh8lvel,4,188,61,78,7072,27,78,69,0.6044444444444445,0.9682913167012346,0.911636815646224,3.3906046322973937,4.522865026624872,0.8484520381984131,278.24644258514286,24,8,0.0,0.0,0.0,70,5,outertot,1,5
bjh8lvel,4,193,62,77,6173,28,61,78,0.3555555555555555,0.9389320105807948,0.753907292425586,3.3973886095898096,4.47859118868046,0.8688411323310825,226.29363686220225,42,14,0.0,0.0,0.0,64,5,outertot,1,7
bjh8lvel,4,172,6,53,9312,29,62,77,0.2266666666666666,0.7721551435804815,0.7181659036694277,2.511690996332878,4.267858807944419,0.6774374357777267,251.2232741665152,5,5,0.0,72.54901960784314,37.25490196078432,33,5,tot,3,2
bjh8lvel,4,201,63,80,10133,30,6,53,0.6266666666666667,0.953197172543056,0.8853157151391787,3.665636165035629,4.58669340788368,0.9191755282784816,273.936316386596,53,2,0.0,0.0,0.0,68,5,outertot,1,6
bjh8lvel,4,163,0,62,9233,31,63,80,0.0355555555555555,0.2215295581483614,0.2694311071805945,0.9685949014755872,3.685796497052564,0.229297083113367,126.11175889045565,9,9,0.0,0.0,0.0,17,5,outertot,1,4
bjh8lvel,4,195,61,43,9053,32,0,62,0.3333333333333333,0.9182958340544896,0.8215767071966258,3.514105425284684,4.5487713184104575,0.8803719376663296,246.67092167562097,30,21,0.0343616873342667,49.333333333333336,57.333333333333336,61,9,outertot,2,7
bjh8lvel,4,215,85,40,10133,33,61,43,0.5288888888888889,0.9975906044732844,0.8959026474499269,3.962023597779473,4.642918153461763,0.9618408540431556,273.16589142515977,42,11,0.0012862568662742,39.49579831932773,43.69747899159664,68,9,outertot,3,6
bjh8lvel,4,196,68,88,6906,34,85,40,0.5733333333333334,0.9844268978000114,0.9110460462383774,3.5253144292492844,4.519363460553995,0.8842119778728498,272.84690026853934,16,8,0.0,0.0,0.0,67,5,outertot,1,6
bjh8lvel,4,212,89,50,6352,35,68,88,0.4933333333333333,0.999871756640849,0.90458534961759,3.91299239353266,4.641572775234654,0.9572821612229108,273.43233360188407,27,8,0.0002874617549999,48.64864864864865,45.04504504504504,64,9,outertot,2,4
bjh8lvel,4,179,79,68,6296,36,89,50,0.7511111111111111,0.809512300697415,0.791124095834849,2.9513820560439354,4.418810739798053,0.7743012042139716,271.94056204462936,54,18,0.0,0.0,0.0,66,5,outertot,1,6
bjh8lvel,4,183,73,79,6622,37,79,68,0.6755555555555556,0.9091493030318536,0.7992268423123077,3.3446051849171754,4.502068297511633,0.8224144364805892,230.45149051560344,66,6,0.0,0.0,0.0,64,5,outertot,1,6
bjh8lvel,4,165,8,41,8423,38,73,79,0.1066666666666666,0.4897790136869375,0.5386523819419458,1.5123427761356305,3.860721142719699,0.3756196572913861,142.46962247114325,5,2,0.0,37.5,45.83333333333333,12,9,outertot,2,8
bjh8lvel,4,164,2,46,7018,39,8,41,0.9244444444444444,0.3863219482188018,0.1477532149005924,0.9546189501622498,2.388818008729802,0.2727895511929964,126.79859165744692,11,11,0.0645609546209628,6.25,5.288461538461538,25,9,outertot,2,12
bjh8lvel,4,182,51,80,9301,40,2,46,0.4622222222222222,0.9958781583419282,0.8021769389027713,3.243897464740581,4.374853934426384,0.8194504547891495,250.18955842870344,4,4,0.0,0.0,0.0,48,5,outertot,1,8
