pattern,complexity_response,beauty_response,rt,is_repeated,trial
211,55,20,18144,False,1
187,30,20,10553,False,2
188,51,60,12085,False,3
163,20,40,6508,False,4
165,19,27,7529,False,5
169,27,16,8655,False,6
192,58,61,7899,True,7
199,43,75,15702,True,8
184,32,22,7671,True,9
212,48,35,7317,False,10
182,51,69,8987,False,11
173,53,77,7598,True,12
195,46,24,5774,False,13
190,58,75,7606,False,14
203,48,46,7456,False,15
210,54,33,13564,False,16
172,29,34,5126,True,17
207,73,87,11827,False,18
198,62,76,6304,False,19
179,70,85,10100,False,20
171,35,43,6464,False,21
177,40,39,7434,False,22
168,24,41,7250,False,23
193,67,89,6898,False,24
174,54,73,8494,False,25
201,67,88,7051,False,26
172,38,42,4966,True,27
192,67,81,6400,True,28
189,39,50,6312,False,29
208,57,89,9023,False,30
183,59,91,7371,False,31
197,53,83,5934,False,32
209,66,88,7556,True,33
205,78,91,6518,False,34
209,63,88,6052,True,35
204,80,52,11487,False,36
200,46,60,8439,False,37
199,69,86,6684,True,38
216,75,40,6600,False,39
186,69,77,11687,False,40
184,66,41,6559,True,41
215,75,45,4857,False,42
196,63,75,5830,False,43
213,69,77,9869,False,44
167,40,27,8565,False,45
185,45,54,6344,False,46
178,69,68,8423,False,47
164,49,44,7770,False,48
206,58,66,6612,False,49
194,28,67,9829,False,50
166,33,75,6716,False,51
180,49,38,5853,False,52
214,62,37,5151,False,53
176,30,70,6440,False,54
181,63,69,6756,False,55
191,85,94,7209,False,56
202,66,46,6877,False,57
170,35,13,6976,False,58
173,74,89,7343,True,59
175,49,75,7414,False,60
