pattern,complexity_response,beauty_response,rt,is_repeated,trial
35,63,100,10815,False,1
33,23,26,4294,False,2
47,20,21,3093,True,3
34,80,100,4298,True,4
9,18,92,3673,False,5
28,72,90,3305,False,6
1,3,4,3809,False,7
14,90,100,4045,False,8
37,100,100,4667,False,9
24,8,9,2865,False,10
4,9,10,3027,False,11
21,33,53,4025,False,12
51,9,12,2685,True,13
26,18,70,4821,False,14
27,15,16,4679,False,15
19,73,96,4254,False,16
3,10,12,2705,False,17
6,49,61,4735,True,18
36,90,97,3599,False,19
8,10,14,3553,False,20
10,5,6,2765,False,21
16,5,7,3341,False,22
25,83,100,4205,True,23
31,52,14,4113,False,24
39,81,100,3991,False,25
51,71,19,4551,True,26
41,54,87,4991,False,27
38,85,86,3069,False,28
32,44,88,4545,False,29
48,83,84,3891,False,30
20,19,21,4549,False,31
18,48,91,4421,False,32
29,65,96,3125,False,33
23,99,100,4131,False,34
47,14,1,4285,True,35
5,7,95,3371,False,36
13,9,10,3039,False,37
34,89,96,5705,True,38
11,7,10,3063,False,39
30,93,95,2909,False,40
52,97,95,3297,False,41
46,7,8,3529,False,42
43,8,10,3529,False,43
22,7,9,6643,False,44
44,92,94,3167,False,45
2,4,0,5087,False,46
42,100,100,5211,False,47
45,99,97,3263,False,48
12,98,97,27355,False,49
15,5,6,2870,False,50
50,3,4,3243,False,51
17,5,7,3061,True,52
54,5,7,2609,False,53
49,3,4,2915,False,54
53,4,5,2747,False,55
6,49,99,3181,True,56
7,3,5,3013,False,57
25,82,99,3813,True,58
17,4,3,2801,True,59
40,87,99,3165,False,60
